"X","Address","FLAG","Avg.min.between.sent.tnx","Avg.min.between.received.tnx","Time.Diff.between.first.and.last..Mins.","Sent.tnx","Received.Tnx","Number.of.Created.Contracts","Unique.Received.From.Addresses","Unique.Sent.To.Addresses","min.value.received","max.value.received","avg.val.received","min.val.sent","max.val.sent","avg.val.sent","min.value.sent.to.contract","max.val.sent.to.contract","avg.value.sent.to.contract","total.transactions..including.tnx.to.create.contract","total.Ether.sent","total.ether.received","total.ether.sent.contracts","total.ether.balance","Total.ERC20.tnxs","ERC20.total.Ether.received","ERC20.total.ether.sent","ERC20.total.Ether.sent.contract","ERC20.uniq.sent.addr","ERC20.uniq.rec.addr","ERC20.uniq.sent.addr.1","ERC20.uniq.rec.contract.addr","ERC20.avg.time.between.sent.tnx","ERC20.avg.time.between.rec.tnx","ERC20.avg.time.between.rec.2.tnx","ERC20.avg.time.between.contract.tnx","ERC20.min.val.rec","ERC20.max.val.rec","ERC20.avg.val.rec","ERC20.min.val.sent","ERC20.max.val.sent","ERC20.avg.val.sent","ERC20.min.val.sent.contract","ERC20.max.val.sent.contract","ERC20.avg.val.sent.contract","ERC20.uniq.sent.token.name","ERC20.uniq.rec.token.name","ERC20.most.sent.token.type","ERC20_most_rec_token_type"
1008,1.42303860577231e+47,0,163.77,0,331.93,2,1,0,1,2,101,101,101,0.02,99.11006,50.499487,0,0,0,3,100.9990158,26.48986894,0,0.00168,0,1.337,0,0,0,1,0,1,0,0,0,0,0,13255,0,100,31.3,0,0,0,0,0,1,"0","0"
5422,8.2262354657056e+47,0,28.15,17020.26,37423.98,5,3,0,3,5,1.105371,30,5.329598,1.09237,22.327292,7.40781,0,0,0,8,0.103304,101,0,0.002583,0,465,0,0,0,1,0,1,0,0,0,0,300,0,0,0,0,0,0,0,0,0,1,"0","0"
7413,1.13580155990952e+48,0,0,0,87.93,1,1,0,1,1,0.089258,0.383357,0.85581,0.99938,0,0.68773,0,0,0,2,25.65158805,170.3748498,0,0.092841003,7,1056.425446,0,0,0,6,0,7,0,0,0,0,0,1.337,0,0,0,0,0,0,0,0,6,"None","Insolar"
2471,3.67719397428346e+47,0,4274.43,87200.67,950703.82,10,8,0,9,2,0.074209,5.005648,1.277459,0,5.664587,1.682518,0,0,0,14,3.61907042,0.23914434,0,0.0787849,14,215859.5896,0,0,0,9,0,11,0,0,0,0,0,600,0,0,0,0,0,0,0,0,11,"None","BitClave"
9763,1.41478129918933e+48,1,1740.97,2036.88,273956.87,68,171,0,137,14,0.01898,2.68677,0,0.008068,31.3,0.816528,0,0,0,228,100.998446,0.5,0,0.000504,2,1.337,0,0,0,2,0,1,0,0,0,0,0,0,122.412287,0,0,0,0,0,0,0,1," ","Blockwell say NOTSAFU"
1474,2.16123785314997e+47,0,1933.05,3099.08,351431.32,58,126,0,7,6,0.250537,5,0.718107,0.06132,7.01,0.435202,0,0,0,162,0,0.123,0,0.00062,3,0,0,0,0,0,0,0,0,0,0,0,0,291060,0,0,0,0,0,0,0,0,0,"None","None"
5706,8.69431811123009e+47,0,373.55,428.41,590485.88,1158,1068,0,12,11,0.04,150,2.408585,0,700.000066,7.728295,0,0,0,2143,4228.111071,1315.11,0,-1912.15547,6,0,0,0,0,6,0,6,0,0,0,0,1.337,0,1.337,0,100,0,0,0,0,0,6,"None","Livepeer Token"
1628,2.43589164255411e+47,0,20.07,611.66,92138.02,9994,6,0,4,6564,10000,2500,12963.95,0,403.499476,3.966755,0,0,0,10000,29.9204,866.7353327,0,0.0095,214,7367879.76,0,0,2,128,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,"None","EOS"
647,9.04685035903534e+46,0,1.56,0,7.97,3,1,0,1,3,98.363606,1902.37628,1000.5,0.226944,1489.639997,666.999528,0,0,0,4,2000.998585,2001,0,0.000984218,0,0,0,0,0,0,0,0,0,0,0,0,1.055937,13.37,0,0,0,0,0,0,0,0,0,"0","0"
4755,7.19866881274056e+47,0,4.3,13.01,60.5,3,2,0,1,3,10,2.202158,13,10.55938,2.559528,10.99938,0,0,0,5,7.913845247,0.532396819,0,0.008781524,0,609.2047828,0,0,0,1,0,1,0,0,0,0,600,1.337,0.6685,0,0,0,0,0,0,0,1,"0","0"
8661,6.72855896154618e+47,1,0,896.88,17127.42,1,7,0,6,1,0.392,0.589523,1.002774,2.6564,0.989496,3.13573,0,0,0,9,0.998152,1.25672667,0,0.00062,1,66278.71084,0,0,0,1,0,1,0,0,0,0,31250,400,0,0,0,0,0,0,0,0,1," ","EMO tokens"
9414,1.17337639007348e+48,1,159.64,523.95,25681.07,37,41,0,39,4,0.000963,4.995,1.65185,0.2,13.36,2.841791,0,0,0,81,51.074152,202.6428158,0,0.001554,2,13.37,348.573,0,1,1,0,1,0,0,0,0,13.37,26953.3,15,0,0,0,0,0,0,1,1,"blockwell.ai KYC Casper Token","Hms Token"
8777,7.42859835133918e+47,1,0,368.53,11197.9,1,24,0,24,1,0.1,22.11,6.289556,186.84833,51.89,100.13895,0,0,0,24,100.9979647,101,0,-276.3308518,1,0.726183305,0,0,0,1,0,1,0,0,0,0,0,0.874569,641.914853,0,100,0,0,0,0,0,1," ","GSENetwork"
2480,3.71295221646796e+47,0,7.34,60820.21,320690.37,2,5,0,2,1,19.5,74.432244,33.666667,12.5,53.297223,50.499487,0,0,0,6,100.998488,72.87458665,0,0.00078606,0,13.37,569.5,0,1,1,0,1,0,0,0,0,400,0,0,0,0,0,0,0,0,1,1,"0","0"
5970,9.11587139261454e+47,0,109.67,0.02,325.23,3,2,0,2,2,7.564147,95.973951,50.5,0.005734,98.968974,33.666149,0,0,0,5,100.998446,101,0,0.038302878,0,2.805868082,0,0,0,1,0,1,0,0,0,0,0.105867,0.99,13.37,0,0,133.386001,0,0,0,0,1,"0","0"
4224,6.39961084383296e+47,0,7309.1,18481.54,392454.07,21,15,0,9,12,0,10,2.154091,0,10.9,0.233889,0,0,0,38,0,3.49834568,0,0.02238264,9,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"None","COPYTRACK"
997,1.39702908902716e+47,0,0,0,2.32,1,2,0,2,1,9.359546,5.840086,14.88275,8.99938,6.55227,9.552302,0,0,0,4,2.88297041,92.85843162,0,0.00062,0,2.63157314,0,0,0,1,0,1,0,0,0,0,1.337,534600,0,0,0,0,0,0,0,0,1,"0","0"
7881,1.45570241861746e+47,1,0,772.64,2245.27,1,2,0,2,1,0.881,1,0.5,1.616704,0.866644,1.698489,0,0,0,4,0,11.79287451,0,0.001554,1,0,0,0,0,0,0,0,0,0,0,0,0,82602,2536.847255,0,0,0,0,0,0,0,0," "," "
6348,9.65982625469527e+47,0,0,0,1.67,0,0,0,0,0,1.266963,0.1,0.436301,0,0.4,0.071,0,0,0,2,0,5.799236119,0,0.601602445,0,1.457833166,0,0,0,1,0,1,0,0,0,0,0.616476,0,0,0,0,0,0,0,0,0,1,"0","0"
1838,2.77034105177463e+47,0,29149.68,13727.72,575748.92,26,8,0,4,10,0.3057,3.811972,0.810317,0.001652,1.704431,0.229172,0,0,0,37,0,3.243246661,0,-14.86703173,1,0,0,0,0,0,0,0,0,0,0,0,0.200797,0,0,0,0,0,0,0,0,0,0,"None","None"
2853,4.29399452081615e+47,0,163.07,0.33,315.47,2,2,0,2,2,46.161548,54.414911,50.5,20.999454,82.629016,50.499487,0,0,0,4,100.9985118,101,0,0.06090046,0,1.337,0,0,0,1,0,1,0,0,0,0,0,2.164882,0,0,0,70837.48176,0,0,0,0,1,"0","0"
2126,3.14950734707995e+47,0,0,32396.62,219135.02,0,4,1,2,0,0.78424,19.995,6.554445,45.76359,0,20.498229,0,0,0,6,15.28306704,28.6785,0,33.94292583,9,7.660108017,0,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"None","XENON"
2182,3.24546924161198e+47,0,161.87,0.06,311.68,2,2,0,2,2,46.161548,53.00228,50.5,50.326241,51,50.499508,0,0,0,4,100.9984698,101,0,0.00150753,0,27582.84257,0,0,0,1,0,1,0,0,0,0,30000,0,0,0,2500,0,0,0,0,0,1,"0","0"
8514,5.53206969387984e+47,1,0,347.67,35491.88,1,5,0,5,1,0,5,1.208475,5.97,18.548748,11.335302,0,0,0,5,0,8.19935391,0,0.00062,1,0,0,0,0,0,0,0,0,0,0,0,0,0.926057,0,0,0,0,0,0,0,0,0," "," "
6838,1.04439765064423e+48,0,19.35,8.55,124430.37,9989,1,0,1,4778,7.772,50000,5101.6,0,10000,1500.306652,0,0,0,10000,3533846.048,4840009.21,0,1594944.257,1,400.0326978,0,0,0,1,0,1,0,0,0,0,321.697068,13.37,0,0,150,0,0,0,0,0,1,"None","AICRYPTO"
4050,6.1539281276785e+47,0,0,614.25,217004.12,0,447,1,4,0,0.032504,132.340286,0.643954,0,0,0,0,0,0,498,0.089496,657.7330717,0,262,0,0,2534.5,0,1,0,0,0,0,0,0,0,717.638,0,4444.503487,0,0,0,0,0,0,1,0,"0","0"
3691,5.58975973692561e+47,0,5.99,0,21.33,3,1,0,1,3,28.09,21.942285,23.724138,0.028,19.325958,7.016667,0,0,0,4,0,101,0,0.00243196,0,13.37,4039.981931,0,1,1,0,1,0,0,0,0,544.538464,46250,78.086982,0,0,0,0,0,0,1,1,"0","0"
6726,1.02531548897544e+48,0,4.82,24131.76,250283,9,9,0,1,1,0.01997,2.307919,0.098713,0.008383,0,0,0,0,0,18,0,12.12757678,0,0.086176392,0,0,0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,0,0,0,0,0,0,0,"0","0"
3342,5.049289618686e+47,0,155.89,0,327.67,2,1,0,1,2,101,101,101,3.000012,100.899016,50.499492,0,0,0,3,100.998446,61.973688,0,10.48343742,3,0,0,0,0,0,0,0,0,0,0,0,0.053023,0,0,0,0,0,0,0,0,0,0,"None",""
5586,8.48071139890679e+47,0,161.45,0,101.98,2,1,0,1,2,101,101,101,25.911602,81.000066,50.499508,0,0,0,3,100.9990158,116.6313678,0,0.00105,0,0,0,0,0,0,0,0,0,0,0,0,0,222222,364.81679,0,0,0,0,0,0,0,0,"0","0"
2876,4.30967830434211e+47,0,0,1223.57,198935.72,0,142,1,5,0,0.506517,0.505278,0.612425,0,0,0,0,0,0,143,0,5.42945861,0,41.51705343,0,40.04845944,0,0,0,1,0,1,0,0,0,0,21.9,0.21172,0,0,0,0,0,0,0,0,1,"0","0"
2895,4.32966820291032e+47,0,8929.01,1234.42,256967.4,33,93,0,35,4,9.1e-05,1459.45,120.218386,0,1017,89.192009,0,0,0,142,4455.688748,5850.613836,0,1.76001129,19,0,0,0,0,10,0,13,0,0,0,0,0.015377,20180.614,1.982332,0,0,0,0,0,0,0,13,"None","Livepeer Token"
6029,9.18990840629553e+47,0,4.18,3506.79,333550.87,117,118,0,5,199,0.044373,0.393385,0.23674,0.015151,0.530416,0.138679,0,0,0,237,8.057530723,1,0,0.001026218,1,800,0,0,0,1,0,1,0,0,0,0,666,0,152.377279,0,253,0,0,0,0,0,1,"None","SIGMA"
5129,7.76280473100748e+47,0,730.58,2042.19,156518.43,47,47,0,3,1,0.047213,39.995,18.693511,4.98568,100,34.093169,0,0,0,96,100.998446,101,0,0.00062,0,11476.3437,0,0,0,1,0,1,0,0,0,0,6625.001484,0,22125.51444,0,0,0,0,0,0,0,1,"0","0"
6631,1.00994263245137e+48,0,24.9,0.33,51.15,3,2,0,2,3,31.899569,88.992069,50.5,6.1,51.66187,33.666163,0,0,0,5,172.2220704,142.3619089,0,0.013386334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.355226,0,0,0,0,0,"0","0"
2506,3.72412641426901e+47,0,0,0,13.15,1,1,0,1,1,7,0.719528,0.074,7.999447,0.999468,3.159636,0,0,0,2,0,0.03732016,0,0.00062,0,13.37,4.61e-06,0,1,1,0,1,0,0,0,0,13.37,8469520,799181.9545,10000,0,0,0,0,0,1,1,"0","0"
8372,4.50463948796214e+47,1,1607.76,2269.68,235317.43,54,24,0,16,29,0,24.446477,1.327136,0.005,15.708856,0.933334,0,0,0,79,27.65860249,101,0,0.000984218,0,13.37,0,0,0,1,0,1,0,0,0,0,13.37,0,51826.48341,0,0,0,0,0,0,0,1,"0","0"
6313,9.61447822955284e+47,0,23.49,0,79.08,3,1,0,1,3,101,101,101,0.432425,69.154642,33.666163,0,0,0,4,100.998446,171.5283494,0,0.042625419,0,1.337,0,0,0,1,0,1,0,0,0,0,0,0,0.33425,0,6,0,0,0,0,0,1,"0","0"
3948,5.99079096575692e+47,0,25.81,23204.37,326690.58,6,13,0,7,1,0.12,0.488468,0.162955,0.085116,0,0,0,0,0,20,0,0.02126779,0,0.19824001,0,0,0,0,0,0,0,0,0,0,0,0,0,1.337,4.456667,0,100,21.2875,0,0,0,0,0,"0","0"
9342,1.11370420840878e+48,1,97647.91,50.37,252758.42,2,29,0,23,2,0,0.654095,0,0.001,0,0,0,0,0,30,0,2.2,0,0.0143572,0,100,321.6970678,0,1,1,0,1,0,0,0,0,100,600,0,0,0,0,0,0,0,1,1,"0","0"
3569,5.40713038949341e+47,0,5868.31,269970.19,858024.87,4,6,0,5,4,0.038655,2.774583,1.232233,0.00024,2.998668,1.077333,0,0,0,9,4.41843538,0.019901014,0,27.81252573,18,5933214720,103209,0,2,8,0,11,0,0,0,0,0,3e+09,17241810275,0,0,0,0,0,0,3,11,"blockwell.ai KYC Casper Token","Brickblock"
5769,8.79380068105538e+47,0,0,0,59.97,1,1,0,1,1,2.113002,4.980117,3.077284,2.112561,4.111061,3.98817,0,0,0,2,0.499559,20.01112739,0,0.004326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059886,0,0,0,0,0,0,0,0,"0","0"
6067,9.26715799927862e+47,0,3808.67,29572.18,380600.28,13,15,0,8,6,0.03517,10.995,1.628329,0.000202,39.107843,5.700593,0,0,0,24,100.9990158,0.95776526,0,-358.9803421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,0,"None","None"
5648,8.58584535879887e+47,0,0,7229.57,218226.4,0,32,1,6,0,0,28.36,0.168764,0,0,0,0,0,0,38,0,101,0,38.5862982,3,0,0,0,0,0,0,0,0,0,0,0,0.584303,0,0.945774,0,29.993254,0,0,0,0,0,0,"None","Upfiring"
3913,5.94068593361652e+47,0,289.71,4151.29,761108.43,207,210,0,3,4,0,600.98832,100.64816,0,799.86,119.371417,0,0,0,403,10000.95609,9878.250629,0,0.032319,2,0,5.61e-07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Storj","None"
9515,1.24668727193427e+48,1,0,3409.52,46957.58,0,16,0,14,0,0,0.66,0.254489,0,0,0,0,0,0,19,4.7447937,24.64231473,0,0.82786861,7,13.37,0,0,0,4,0,6,0,0,0,0,0,0,54.899563,0,0,0,0,0,0,0,6," ","Hash Power Token"
7015,1.07154032512228e+48,0,3.65,0.42,11.43,3,2,0,2,3,437.511331,1577.738358,1000.5,0.096,1499.4467,666.999528,0,0,0,5,2000.998113,3118.09,0,0.002184948,0,13.37,0,0,0,1,0,1,0,0,0,0,13.37,0,28188.15892,0,0,0,0,0,0,0,1,"0","0"
9590,1.29190927943026e+48,1,555.46,178.08,44731.23,4,25,0,22,4,0.001071,143.718,18.596762,1,153.034069,70.059,0,0,0,31,225.8325682,101,0,0.001464437,2,14633.86871,100,0,1,1,0,1,0,0,0,0,2500,1.337,0,0,0,0,0,0,0,1,1,"blockwell.ai KYC Casper Token","Data"
2206,3.29048908956499e+47,0,18514.48,16340.08,590169.85,20,14,0,6,11,0.01,4.37753,2.224262,0,2.994538,0.880509,0,0,0,39,1.3349,0.27819898,0,0.000984218,29,0,0,0,0,20,0,17,0,0,0,0,0,18620,0,0,0,0,0,0,0,0,17,"None","Livepeer Token"
9139,9.77852239859729e+47,1,0,0,0,0,0,0,0,0,0,0.142549,0.280334,0,0.034866,0,0,0,0,0,0,19.20471339,0,0.000471636,1,1.337,1350.2384,0,1,1,0,1,0,0,0,0,730,0,262.907415,100,0,0,0,0,0,1,1,"SCAM Seal Token","ERC20"
4509,6.83142309491518e+47,0,0,11343.75,136124.95,0,12,1,4,0,0,41.39,11.545215,0,0,0,0,0,0,15,3.713918538,111.8491706,0,43.10092727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None","DGD"
6943,1.06007568191438e+48,0,162.63,0.84,103.82,2,2,0,2,2,44.411115,51.645995,50.5,20.999454,80.999974,50.499508,0,0,0,4,100.9979157,101,0,-0.169573198,2,0,0,0,0,0,0,0,0,0,0,0,0,1.337,11338.82483,0,0.542788,0,0,0,0,0,0,"None","WisePlat Token"
5792,8.8101741594917e+47,0,14.92,0,63.67,3,1,0,1,3,101,101,101,0.005,56.008089,33.666149,0,0,0,4,100.998446,101,0,0.096499851,1,0,0,0,0,0,0,0,0,0,0,0,0,99,13.37,0,0,0,0,0,0,0,0,"None","WisePlat Token"
5063,7.66044494360285e+47,0,0,1757.79,226771,0,128,1,3,0,0,1.005665,0.175894,0,0.7,0.173866,0,0,0,129,3.099559,3.757476793,0,109.96924,1,0,0,0,0,0,0,0,0,0,0,0,0,5873.682367,0.075326,0,71.642095,0,0,0,0,0,0,"None","Upfiring"
702,9.61199882821453e+46,0,9.32,2020.11,794037.42,308,358,0,3,1,0.099993,4.026857,0.942495,0.099373,3.996643,0.139885,0,0,0,616,153.8841589,2.87890664,0,0.001414909,0,0,16318.80678,0,1,0,0,0,0,0,0,0,780,0,0,870.524984,10,0,0,0,0,2,0,"0","0"
7483,1.14860858928165e+48,0,160.2,0,103.82,2,1,0,1,2,41.43,12.054383,50.5,20.999454,5,21.136607,0,0,0,3,0.225326954,13.32518974,0,-78.7476,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105917,0,0,0,0,0,0,0,0,0,"0","0"
613,8.31863808345751e+46,0,158.87,0.04,63.4,2,2,0,2,2,49.79658,53.205304,51.916041,50,56.5723,50.499487,0,0,0,4,100.9990158,101,0,0.0022251,0,0,0,0,0,0,0,0,0,0,0,0,1.337,0,0,0,0,0,0,0,0,0,0,"0","0"
7120,1.08954358972617e+48,0,658.41,26325.58,818612.1,98,76,0,14,32,0.009,20.99,1.994397,0.088451,2.69958,1.749551,0,0,0,184,0,101,0,0.000168,13,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"None","COPYTRACK"
3358,5.05708232445421e+47,0,9.85,4739.96,124251.03,14,15,0,3,13,1.723045,7.493429,5.54753,1.286547,39.107843,5.400921,0,0,0,32,100.998446,9.684618485,0,0.000984218,1,0,0,0,0,0,0,0,0,0,0,0,0,5110,0,0,0,0,0,0,0,0,0,"None","None"
7685,2.39835734520116e+46,1,0,0,0,0,1,0,1,0,0,0.306228,1.5,0,0.179795,0.035876,0,0,0,1,5.00400515,28.28173245,0,0.001026218,1,0.059270134,0,0,0,1,0,1,0,0,0,0,1.337,0,0,0,0,0,0,0,0,0,1," ","Blockwell say NOTSAFU"
7784,7.4934093456945e+46,1,0,2087.3,34361.97,0,53,1,53,0,0,4,0.877702,0,0,0,0,0,0,60,4.356188264,50.70739886,0,65.82366888,7,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6," "," "
2307,3.43945621079287e+47,0,17.44,0.33,48.07,3,2,0,2,3,13.185775,74.277548,50.5,0.55,94.837549,33.666149,0,0,0,5,100.998488,60.42,0,0.007517171,0,0,2.54e-07,0,1,0,0,0,0,0,0,0,0,0,2.078591,0,0,0,0,0,0,1,0,"0","0"
8078,2.62532745359685e+47,1,0,1362.85,38579,0,53,1,15,0,2e-04,10,0.99474,0,4.434572,1.794308,0,0,0,55,13.265,0.43061018,0,112.3275022,0,0,0,0,0,0,0,0,0,0,0,0,1.337,0,104.311612,0,0,0,0,0,0,0,0,"0","0"
9675,1.3554296019783e+48,1,18379.56,0,34986.75,5,1,0,1,5,0.2,2.994,1.048882,0.06,0,0,0,0,0,7,11.78384991,0.007498475,0,0.00453977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3783.934536,0,0,0,0,0,0,0,0," "," "
3390,5.07547510274784e+47,0,13.13,0,71.38,3,1,0,1,3,101,101,101,3.216948,54.480419,33.665848,0,0,0,4,1478.179996,1110.312284,0,0.000955525,0,163.1950501,0,0,0,1,0,1,0,0,0,0,71.536778,0,0,0,0,0,0,0,0,0,1,"0","0"
8843,7.75068701147839e+47,1,0,0,0,0,0,0,0,0,0,0.75,0.950455,0.495,0,0.254632,0,0,0,0,2.24326385,0.0168,0,0.004716176,1,1.337,0,0,0,1,0,1,0,0,0,0,0,1500,4489.4,0,0,0,0,0,0,0,1," ","Free BOB Tokens - BobsRepair.com"
4273,6.45996576201513e+47,0,19.81,0,58.45,3,1,0,1,3,101,101,101,0.442275,76.351639,33.666149,0,0,0,4,34.96305219,60.80008333,0,0.001554,0,0,14916.03635,0,1,0,0,0,0,0,0,0,730,0,0,0,0,0,0,0,0,5,0,"0","0"
4096,6.24342153828371e+47,0,0,0,2253.25,1,1,0,1,1,10.332986,0.999559,13,10.17155,0,8.916947,0,0,0,2,0.541,2.0875939,0,0.03732065,1,4.666780307,0,0,0,1,0,1,0,0,0,0,0.226107,0,18543.21794,0,0,0,0,0,0,0,1,"None","BOX Token"
6923,1.05836464758166e+48,0,23.19,14555.53,102262.33,4,4,0,1,1,0.3966,7.994,0.251807,0.011557,9.99938,2.376145,0,0,0,9,17.08298896,6.03158661,0,0.00424956,0,0,0,0,0,0,0,0,0,0,0,0,1.337,3.131114,56.185,0,2.291241,0,0,0,0,0,0,"0","0"
974,1.36006484898971e+47,0,32.45,12921.57,382472.42,36,7,0,8,10,1.105371,1315.55381,329.422932,3.765444,1246,56.310753,0,0,0,49,1086.052264,1024.261652,0,0.243302451,1,0,0,0,0,0,0,0,0,0,0,0,0,0.781816,0,0,0,0,0,0,0,0,0,"None","None"
4992,7.53676484199709e+47,0,2.57,1.75,23838.73,855,4411,0,3,102,0.000386,8,3.223047,0.1,0,0,0,0,0,4326,24.48965429,1.38704121,0,0.000441,3,1.286923914,0,0,0,3,0,3,0,0,0,0,0,200,1.496961,0,0,0,0,0,0,0,3,"None","VIU"
3350,5.04343674535894e+47,0,12706.76,3739.28,136728.42,10,18,0,2,7,0.053161,6.1,1.135878,0,5.719633,2.398449,0,0,0,25,0.639139,0,0,0.057735286,4,605.3595704,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,"None","Bulleon Promo Token"
3732,5.67044342006186e+47,0,327.87,14258.8,1296246.23,35,92,0,1,1,0.036506,2,0.401587,0.999082,1.905251,1.391394,0,0,0,153,0,0.11,0,-1.111170747,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"None","None"
7071,1.08131508669032e+48,0,0,8141.85,283905.73,0,31,1,9,0,0.007669,0.597637,0.134271,0,1.69,0.561745,0,0,0,33,0.248278,0.0918361,0,11.27553342,1,382533.0672,0,0,0,1,0,1,0,0,0,0,138600,0.210346,0,138600,0,0,0,0,0,0,1,"None","AICRYPTO"
3916,5.94112015361063e+47,0,162.16,0.82,322.58,2,2,0,2,2,36.56201,81.724266,50.5,1.25,100.057119,50.499508,0,0,0,4,100.9989738,126.67883,0,0.021225753,0,0,0,0,0,0,0,0,0,0,0,0,0,153.427734,977.063664,0,0,0,0,0,0,0,0,"0","0"
9229,1.0408098711918e+48,1,9968.23,69.02,24007.32,2,3,0,3,1,0,0.083,0.857926,0.663386,0.39782,0.499429,0,0,0,4,12.52781185,2.23,0,54.2750791,2,1.337,523179.5501,0,1,1,0,1,0,0,0,0,780,0.602586,149.527975,152.553152,0,0,0,0,0,1,1,"blockwell.ai KYC Casper Token","ERC20"
4660,7.06396473589246e+47,0,24.18,0,74.25,3,1,0,1,3,101,101,101,5.836762,59.437845,33.666163,0,0,0,4,100.9990158,101,0,0.000504,0,0,0,0,0,0,0,0,0,0,0,0,1.337,2.112267,1.762503,0,0,0,0,0,0,0,0,"0","0"
1861,2.79022173450698e+47,0,160.95,0,321.03,2,1,0,1,2,101,101,101,1,97.998961,50.499508,0,0,0,3,100.9989738,101,0,0.001344,0,0.075326558,0,0,0,1,0,1,0,0,0,0,0,1.337,0,0,0,0,0,0,0,0,1,"0","0"
9418,1.17550743595173e+48,1,2366.42,591.26,10099.88,2,7,0,6,1,0.234043,0.6574,1,0.001,0.132,0.150502,0,0,0,12,0,0.44947692,0,0.000578246,0,1.337,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0"
3461,5.2158046521479e+47,0,33660.15,57800.81,1550054.65,25,7,0,3,17,0.095,1.342431,0.747782,0,4.209349,0.139709,0,0,0,39,500.0610394,254.3362392,0,0.000471636,9,48164.82491,324630.2987,0,2,10,0,11,0,0,0,0,0,206.185906,0,0,54400,85754.95452,0,0,0,3,11,"EOS","StatusNetwork"
3313,5.01812159588853e+47,0,745.89,8931.67,692818.23,142,9,0,4,8,0,65,16.787681,0,59.073,4.511186,0,0,0,152,464.7643575,693.6662158,0,0.024280672,10,0,583593.8114,0,4,5,0,1,0,0,0,0,2000,133.65,1.337,0,0,0,0,0,0,3,1,"DATAcoin","bitqy"
2812,4.23554023733341e+47,0,110.37,0.63,100.65,3,2,0,2,3,46.213102,101,50.5,1.142635,63.114095,33.666149,0,0,0,5,146.189,386.1305073,0,0.001414909,0,131.1008362,0,0,0,1,0,1,0,0,0,0,100,1500,0.618798,0,135000,202140.0979,0,0,0,0,1,"0","0"
4656,7.05694631087359e+47,0,2256.99,9313.11,583325.17,3,80,0,3,3,0,588.419535,4.446509,10,788.999392,319.780809,0,0,0,82,2000.998113,2001,0,0.001830667,8,0,0,0,0,6,0,8,0,0,0,0,0,9.484201,13.37,0,0,0,0,0,0,0,8,"None","COPYTRACK"
2890,4.3454469593306e+47,0,158.65,0.84,331.62,2,2,0,2,2,3.459925,97.337759,50.5,0.02,100.124704,50.499508,0,0,0,3,100.998446,100,0,-1.656405033,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,"0","0"
2735,4.09617667332029e+47,0,70190.5,5896.79,316968.72,3,9,0,1,1,0.005348,1.008829,0.402726,0.551545,0,0.2984,0,0,0,12,0,41.474,0,12.30680948,23,1.337,0,0,0,25,0,15,0,0,0,0,0,2.1e-05,13.37,0,0,0,0,0,0,0,15,"None","SAFE.AD - 20% DISCOUNT UNTIL 1 MAY"
2901,4.33602895729234e+47,0,0,31.18,1540.77,0,44,1,8,0,0,0.49665,1.7,0,0,0,0,0,0,48,0,13.60568271,0,0,1,1.225226492,0,0,0,1,0,1,0,0,0,0,0,5,9525.6685,0,0,0,0,0,0,0,1,"None","Golem"
5055,7.64826014184778e+47,0,0,30231.68,60463.37,0,2,1,2,0,0.545,2.9,0.883845,0,1.999438,0.231035,0,0,0,4,1.9978,9.75330697,0,35.06,0,0.623501631,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0","0"
1463,2.13112004876739e+47,0,10483.04,12892.31,505145.75,21,8,0,5,16,0.05231,21.252592,9.645226,0,24.632688,4.835781,0,0,0,25,100.9990158,101,0,0.003055968,26,0,0,0,0,21,0,23,0,0,0,0,0,0,1.337,0,0,0,0,0,0,0,22,"None","Trustcoin"
105,6.75582479243638e+45,0,108.58,0,6.35,3,2,0,2,3,661.422427,1366.590858,1000.5,2.095936,1902.268491,666.999528,0,0,0,6,2000.998585,2001,0,0.005939922,0,13.37,0,0,0,1,0,1,0,0,0,0,13.37,747630,347.88047,0,0,0,0,0,0,0,1,"0","0"
